Time(s),CH1(V),CH3(V).1
-5.95e-06,-0.441,-0.422
-5.95e-06,-0.441,-0.422
-5.95e-06,-0.431,-0.413
-5.95e-06,-0.431,-0.413
-5.95e-06,-0.431,-0.413
-5.95e-06,-0.431,-0.413
-5.95e-06,-0.422,-0.413
-5.95e-06,-0.422,-0.413
-5.95e-06,-0.422,-0.413
-5.95e-06,-0.422,-0.413
-5.95e-06,-0.422,-0.413
-5.95e-06,-0.413,-0.413
-5.95e-06,-0.413,-0.413
-5.95e-06,-0.413,-0.413
-5.95e-06,-0.413,-0.422
-5.95e-06,-0.404,-0.422
-5.95e-06,-0.404,-0.422
-5.95e-06,-0.404,-0.422
-5.95e-06,-0.395,-0.422
-5.95e-06,-0.395,-0.422
-5.94e-06,-0.395,-0.422
-5.94e-06,-0.395,-0.422
-5.94e-06,-0.395,-0.422
-5.94e-06,-0.395,-0.422
-5.94e-06,-0.395,-0.422
-5.94e-06,-0.395,-0.431
-5.94e-06,-0.395,-0.422
-5.94e-06,-0.395,-0.422
-5.94e-06,-0.395,-0.422
-5.94e-06,-0.404,-0.431
-5.94e-06,-0.404,-0.422
-5.94e-06,-0.404,-0.422
-5.94e-06,-0.404,-0.422
-5.94e-06,-0.404,-0.422
-5.94e-06,-0.413,-0.422
-5.94e-06,-0.413,-0.422
-5.94e-06,-0.413,-0.422
-5.94e-06,-0.422,-0.422
-5.94e-06,-0.422,-0.422
-5.94e-06,-0.422,-0.422
-5.93e-06,-0.422,-0.422
-5.93e-06,-0.422,-0.422
-5.93e-06,-0.431,-0.413
-5.93e-06,-0.431,-0.413
-5.93e-06,-0.431,-0.413
-5.93e-06,-0.431,-0.413
-5.93e-06,-0.431,-0.413
-5.93e-06,-0.431,-0.413
-5.93e-06,-0.431,-0.413
-5.93e-06,-0.431,-0.404
-5.93e-06,-0.431,-0.404
-5.93e-06,-0.431,-0.404
-5.93e-06,-0.422,-0.404
-5.93e-06,-0.422,-0.404
-5.93e-06,-0.422,-0.404
-5.93e-06,-0.422,-0.404
-5.93e-06,-0.413,-0.404
-5.93e-06,-0.413,-0.404
-5.93e-06,-0.413,-0.404
-5.93e-06,-0.413,-0.404
-5.92e-06,-0.404,-0.404
-5.92e-06,-0.404,-0.404
-5.92e-06,-0.395,-0.404
-5.92e-06,-0.395,-0.404
-5.92e-06,-0.395,-0.404
-5.92e-06,-0.395,-0.413
-5.92e-06,-0.395,-0.413
-5.92e-06,-0.386,-0.413
-5.92e-06,-0.386,-0.413
-5.92e-06,-0.386,-0.413
-5.92e-06,-0.386,-0.413
-5.92e-06,-0.386,-0.413
-5.92e-06,-0.386,-0.413
-5.92e-06,-0.386,-0.413
-5.92e-06,-0.386,-0.413
-5.92e-06,-0.386,-0.413
-5.92e-06,-0.386,-0.422
-5.92e-06,-0.386,-0.413
-5.92e-06,-0.386,-0.413
-5.92e-06,-0.395,-0.413
-5.91e-06,-0.395,-0.413
-5.91e-06,-0.395,-0.413
-5.91e-06,-0.395,-0.413
-5.91e-06,-0.395,-0.413
-5.91e-06,-0.404,-0.413
-5.91e-06,-0.404,-0.413
-5.91e-06,-0.404,-0.413
-5.91e-06,-0.404,-0.413
-5.91e-06,-0.413,-0.413
-5.91e-06,-0.413,-0.413
-5.91e-06,-0.413,-0.413
-5.91e-06,-0.422,-0.404
-5.91e-06,-0.422,-0.404
-5.91e-06,-0.422,-0.404
-5.91e-06,-0.422,-0.404
-5.91e-06,-0.422,-0.404
-5.91e-06,-0.422,-0.404
-5.91e-06,-0.422,-0.404
-5.91e-06,-0.422,-0.395
-5.91e-06,-0.422,-0.395
-5.9e-06,-0.422,-0.395
-5.9e-06,-0.422,-0.395
-5.9e-06,-0.413,-0.395
-5.9e-06,-0.413,-0.395
-5.9e-06,-0.413,-0.395
-5.9e-06,-0.404,-0.404
-5.9e-06,-0.404,-0.404
-5.9e-06,-0.404,-0.395
-5.9e-06,-0.404,-0.404
-5.9e-06,-0.395,-0.395
-5.9e-06,-0.395,-0.395
-5.9e-06,-0.395,-0.404
-5.9e-06,-0.386,-0.404
-5.9e-06,-0.386,-0.404
-5.9e-06,-0.386,-0.404
-5.9e-06,-0.386,-0.404
-5.9e-06,-0.386,-0.404
-5.9e-06,-0.376,-0.404
-5.9e-06,-0.376,-0.404
-5.9e-06,-0.376,-0.404
-5.89e-06,-0.376,-0.404
-5.89e-06,-0.376,-0.404
-5.89e-06,-0.376,-0.404
-5.89e-06,-0.376,-0.404
-5.89e-06,-0.376,-0.404
-5.89e-06,-0.376,-0.404
-5.89e-06,-0.376,-0.404
-5.89e-06,-0.386,-0.413
-5.89e-06,-0.386,-0.413
-5.89e-06,-0.386,-0.404
-5.89e-06,-0.386,-0.404
-5.89e-06,-0.386,-0.404
-5.89e-06,-0.395,-0.404
-5.89e-06,-0.395,-0.404
-5.89e-06,-0.395,-0.404
-5.89e-06,-0.404,-0.404
-5.89e-06,-0.404,-0.404
-5.89e-06,-0.404,-0.404
-5.89e-06,-0.404,-0.404
-5.89e-06,-0.404,-0.404
-5.88e-06,-0.413,-0.395
-5.88e-06,-0.413,-0.395
-5.88e-06,-0.413,-0.395
-5.88e-06,-0.413,-0.395
-5.88e-06,-0.413,-0.395
-5.88e-06,-0.413,-0.395
-5.88e-06,-0.413,-0.395
-5.88e-06,-0.413,-0.395
-5.88e-06,-0.413,-0.395
-5.88e-06,-0.413,-0.385
-5.88e-06,-0.404,-0.395
-5.88e-06,-0.404,-0.385
-5.88e-06,-0.404,-0.385
-5.88e-06,-0.404,-0.385
-5.88e-06,-0.404,-0.385
-5.88e-06,-0.395,-0.385
-5.88e-06,-0.395,-0.385
-5.88e-06,-0.395,-0.385
-5.88e-06,-0.386,-0.385
-5.88e-06,-0.386,-0.385
-5.87e-06,-0.386,-0.395
-5.87e-06,-0.376,-0.395
-5.87e-06,-0.376,-0.395
-5.87e-06,-0.376,-0.395
-5.87e-06,-0.376,-0.395
-5.87e-06,-0.367,-0.395
-5.87e-06,-0.367,-0.395
-5.87e-06,-0.367,-0.395
-5.87e-06,-0.367,-0.395
-5.87e-06,-0.367,-0.395
-5.87e-06,-0.367,-0.395
-5.87e-06,-0.367,-0.395
-5.87e-06,-0.367,-0.395
-5.87e-06,-0.367,-0.395
-5.87e-06,-0.367,-0.395
-5.87e-06,-0.367,-0.404
-5.87e-06,-0.367,-0.395
-5.87e-06,-0.376,-0.395
-5.87e-06,-0.376,-0.395
-5.87e-06,-0.376,-0.395
-5.86e-06,-0.376,-0.395
-5.86e-06,-0.386,-0.395
-5.86e-06,-0.386,-0.395
-5.86e-06,-0.386,-0.395
-5.86e-06,-0.386,-0.395
-5.86e-06,-0.395,-0.395
-5.86e-06,-0.395,-0.385
-5.86e-06,-0.404,-0.385
-5.86e-06,-0.404,-0.385
-5.86e-06,-0.404,-0.385
-5.86e-06,-0.404,-0.385
-5.86e-06,-0.404,-0.385
-5.86e-06,-0.404,-0.385
-5.86e-06,-0.404,-0.385
-5.86e-06,-0.404,-0.385
-5.86e-06,-0.404,-0.385
-5.86e-06,-0.404,-0.385
-5.86e-06,-0.404,-0.385
-5.86e-06,-0.404,-0.376
-5.86e-06,-0.404,-0.376
-5.85e-06,-0.395,-0.376
-5.85e-06,-0.395,-0.376
-5.85e-06,-0.395,-0.376
-5.85e-06,-0.395,-0.376
-5.85e-06,-0.386,-0.376
-5.85e-06,-0.386,-0.376
-5.85e-06,-0.386,-0.376
-5.85e-06,-0.376,-0.376
-5.85e-06,-0.376,-0.376
-5.85e-06,-0.367,-0.376
-5.85e-06,-0.367,-0.376
-5.85e-06,-0.367,-0.376
-5.85e-06,-0.367,-0.385
-5.85e-06,-0.367,-0.385
-5.85e-06,-0.358,-0.385
-5.85e-06,-0.358,-0.385
-5.85e-06,-0.358,-0.385
-5.85e-06,-0.358,-0.385
-5.85e-06,-0.358,-0.385
-5.85e-06,-0.358,-0.385
-5.84e-06,-0.358,-0.385
-5.84e-06,-0.358,-0.385
-5.84e-06,-0.358,-0.385
-5.84e-06,-0.358,-0.385
-5.84e-06,-0.358,-0.385
-5.84e-06,-0.358,-0.385
-5.84e-06,-0.358,-0.385
-5.84e-06,-0.367,-0.385
-5.84e-06,-0.367,-0.385
-5.84e-06,-0.367,-0.385
-5.84e-06,-0.376,-0.385
-5.84e-06,-0.376,-0.385
-5.84e-06,-0.376,-0.385
-5.84e-06,-0.376,-0.385
-5.84e-06,-0.386,-0.385
-5.84e-06,-0.386,-0.385
-5.84e-06,-0.386,-0.385
-5.84e-06,-0.386,-0.376
-5.84e-06,-0.395,-0.376
-5.84e-06,-0.395,-0.376
-5.83e-06,-0.395,-0.376
-5.83e-06,-0.395,-0.376
-5.83e-06,-0.395,-0.376
-5.83e-06,-0.395,-0.376
-5.83e-06,-0.395,-0.367
-5.83e-06,-0.395,-0.367
-5.83e-06,-0.395,-0.367
-5.83e-06,-0.395,-0.367
-5.83e-06,-0.386,-0.367
-5.83e-06,-0.386,-0.367
-5.83e-06,-0.386,-0.367
-5.83e-06,-0.386,-0.367
-5.83e-06,-0.376,-0.367
-5.83e-06,-0.376,-0.367
-5.83e-06,-0.376,-0.367
-5.83e-06,-0.367,-0.367
-5.83e-06,-0.367,-0.367
-5.83e-06,-0.367,-0.367
-5.83e-06,-0.358,-0.376
-5.83e-06,-0.358,-0.376
-5.82e-06,-0.358,-0.376
-5.82e-06,-0.358,-0.376
-5.82e-06,-0.358,-0.367
-5.82e-06,-0.349,-0.367
-5.82e-06,-0.349,-0.376
-5.82e-06,-0.349,-0.376
-5.82e-06,-0.349,-0.376
-5.82e-06,-0.349,-0.376
-5.82e-06,-0.349,-0.376
-5.82e-06,-0.349,-0.376
-5.82e-06,-0.349,-0.376
-5.82e-06,-0.349,-0.376
-5.82e-06,-0.349,-0.376
-5.82e-06,-0.349,-0.376
-5.82e-06,-0.349,-0.376
-5.82e-06,-0.349,-0.376
-5.82e-06,-0.358,-0.376
-5.82e-06,-0.358,-0.376
-5.82e-06,-0.358,-0.376
-5.82e-06,-0.367,-0.376
-5.81e-06,-0.367,-0.376
-5.81e-06,-0.367,-0.376
-5.81e-06,-0.367,-0.376
-5.81e-06,-0.367,-0.376
-5.81e-06,-0.376,-0.376
-5.81e-06,-0.376,-0.367
-5.81e-06,-0.376,-0.367
-5.81e-06,-0.376,-0.367
-5.81e-06,-0.376,-0.367
-5.81e-06,-0.386,-0.367
-5.81e-06,-0.386,-0.367
-5.81e-06,-0.386,-0.367
-5.81e-06,-0.386,-0.367
-5.81e-06,-0.386,-0.358
-5.81e-06,-0.386,-0.358
-5.81e-06,-0.386,-0.358
-5.81e-06,-0.386,-0.358
-5.81e-06,-0.376,-0.358
-5.81e-06,-0.376,-0.358
-5.81e-06,-0.376,-0.358
-5.8e-06,-0.376,-0.358
-5.8e-06,-0.367,-0.358
-5.8e-06,-0.367,-0.358
-5.8e-06,-0.367,-0.358
-5.8e-06,-0.358,-0.358
-5.8e-06,-0.358,-0.358
-5.8e-06,-0.358,-0.358
-5.8e-06,-0.349,-0.358
-5.8e-06,-0.349,-0.358
-5.8e-06,-0.349,-0.358
-5.8e-06,-0.349,-0.358
-5.8e-06,-0.34,-0.367
-5.8e-06,-0.34,-0.367
-5.8e-06,-0.34,-0.367
-5.8e-06,-0.34,-0.367
-5.8e-06,-0.34,-0.367
-5.8e-06,-0.34,-0.367
-5.8e-06,-0.34,-0.367
-5.8e-06,-0.34,-0.367
-5.8e-06,-0.34,-0.367
-5.79e-06,-0.34,-0.367
-5.79e-06,-0.34,-0.367
-5.79e-06,-0.34,-0.367
-5.79e-06,-0.34,-0.367
-5.79e-06,-0.34,-0.367
-5.79e-06,-0.34,-0.367
-5.79e-06,-0.349,-0.367
-5.79e-06,-0.349,-0.367
-5.79e-06,-0.349,-0.367
-5.79e-06,-0.358,-0.358
-5.79e-06,-0.358,-0.367
-5.79e-06,-0.358,-0.367
-5.79e-06,-0.358,-0.367
-5.79e-06,-0.367,-0.358
-5.79e-06,-0.367,-0.358
-5.79e-06,-0.367,-0.358
-5.79e-06,-0.367,-0.358
-5.79e-06,-0.367,-0.358
-5.79e-06,-0.367,-0.358
-5.79e-06,-0.367,-0.358
-5.78e-06,-0.367,-0.349
-5.78e-06,-0.367,-0.358
-5.78e-06,-0.367,-0.349
-5.78e-06,-0.376,-0.349
-5.78e-06,-0.376,-0.349
-5.78e-06,-0.367,-0.349
-5.78e-06,-0.367,-0.349
-5.78e-06,-0.367,-0.349
-5.78e-06,-0.367,-0.349
-5.78e-06,-0.358,-0.34
-5.78e-06,-0.358,-0.349
-5.78e-06,-0.358,-0.349
-5.78e-06,-0.349,-0.349
-5.78e-06,-0.349,-0.349
-5.78e-06,-0.349,-0.349
-5.78e-06,-0.349,-0.349
-5.78e-06,-0.34,-0.349
-5.78e-06,-0.34,-0.349
-5.78e-06,-0.34,-0.349
-5.78e-06,-0.33,-0.349
-5.77e-06,-0.33,-0.349
-5.77e-06,-0.33,-0.349
-5.77e-06,-0.33,-0.349
-5.77e-06,-0.33,-0.358
-5.77e-06,-0.33,-0.358
-5.77e-06,-0.33,-0.358
-5.77e-06,-0.33,-0.358
-5.77e-06,-0.321,-0.358
-5.77e-06,-0.33,-0.358
-5.77e-06,-0.33,-0.358
-5.77e-06,-0.33,-0.358
-5.77e-06,-0.33,-0.358
-5.77e-06,-0.33,-0.358
-5.77e-06,-0.33,-0.358
-5.77e-06,-0.33,-0.358
-5.77e-06,-0.34,-0.349
-5.77e-06,-0.34,-0.358
-5.77e-06,-0.34,-0.358
-5.77e-06,-0.34,-0.358
-5.77e-06,-0.349,-0.358
-5.76e-06,-0.349,-0.358
-5.76e-06,-0.349,-0.358
-5.76e-06,-0.358,-0.349
-5.76e-06,-0.358,-0.349
-5.76e-06,-0.358,-0.349
-5.76e-06,-0.358,-0.349
-5.76e-06,-0.358,-0.349
-5.76e-06,-0.358,-0.34
-5.76e-06,-0.358,-0.34
-5.76e-06,-0.358,-0.34
-5.76e-06,-0.358,-0.34
-5.76e-06,-0.358,-0.34
-5.76e-06,-0.358,-0.34
-5.76e-06,-0.358,-0.34
-5.76e-06,-0.358,-0.33
-5.76e-06,-0.358,-0.33
-5.76e-06,-0.358,-0.34
-5.76e-06,-0.358,-0.34
-5.76e-06,-0.349,-0.34
-5.76e-06,-0.349,-0.34
-5.75e-06,-0.349,-0.34
-5.75e-06,-0.34,-0.34
-5.75e-06,-0.34,-0.34
-5.75e-06,-0.34,-0.34
-5.75e-06,-0.33,-0.34
-5.75e-06,-0.33,-0.34
-5.75e-06,-0.33,-0.34
-5.75e-06,-0.33,-0.34
-5.75e-06,-0.33,-0.34
-5.75e-06,-0.321,-0.34
-5.75e-06,-0.321,-0.34
-5.75e-06,-0.321,-0.34
-5.75e-06,-0.321,-0.34
-5.75e-06,-0.312,-0.349
-5.75e-06,-0.312,-0.349
-5.75e-06,-0.312,-0.349
-5.75e-06,-0.312,-0.349
-5.75e-06,-0.312,-0.349
-5.75e-06,-0.312,-0.349
-5.75e-06,-0.312,-0.349
-5.74e-06,-0.321,-0.349
-5.74e-06,-0.321,-0.349
-5.74e-06,-0.321,-0.349
-5.74e-06,-0.321,-0.349
-5.74e-06,-0.321,-0.349
-5.74e-06,-0.33,-0.34
-5.74e-06,-0.33,-0.34
-5.74e-06,-0.33,-0.34
-5.74e-06,-0.34,-0.34
-5.74e-06,-0.34,-0.34
-5.74e-06,-0.34,-0.34
-5.74e-06,-0.34,-0.34
-5.74e-06,-0.349,-0.34
-5.74e-06,-0.349,-0.33
-5.74e-06,-0.349,-0.33
-5.74e-06,-0.349,-0.33
-5.74e-06,-0.349,-0.33
-5.74e-06,-0.349,-0.33
-5.74e-06,-0.349,-0.33
-5.74e-06,-0.349,-0.321
-5.73e-06,-0.349,-0.321
-5.73e-06,-0.349,-0.33
-5.73e-06,-0.349,-0.321
-5.73e-06,-0.349,-0.321
-5.73e-06,-0.349,-0.321
-5.73e-06,-0.34,-0.321
-5.73e-06,-0.34,-0.321
-5.73e-06,-0.34,-0.321
-5.73e-06,-0.34,-0.321
-5.73e-06,-0.34,-0.321
-5.73e-06,-0.33,-0.33
-5.73e-06,-0.33,-0.321
-5.73e-06,-0.321,-0.321
-5.73e-06,-0.321,-0.321
-5.73e-06,-0.321,-0.321
-5.73e-06,-0.321,-0.33
-5.73e-06,-0.312,-0.33
-5.73e-06,-0.312,-0.33
-5.73e-06,-0.312,-0.33
-5.73e-06,-0.312,-0.33
-5.72e-06,-0.312,-0.33
-5.72e-06,-0.312,-0.33
-5.72e-06,-0.312,-0.33
-5.72e-06,-0.303,-0.33
-5.72e-06,-0.303,-0.33
-5.72e-06,-0.303,-0.33
-5.72e-06,-0.303,-0.33
-5.72e-06,-0.303,-0.33
-5.72e-06,-0.312,-0.33
-5.72e-06,-0.312,-0.33
-5.72e-06,-0.312,-0.33
-5.72e-06,-0.312,-0.33
-5.72e-06,-0.312,-0.33
-5.72e-06,-0.312,-0.33
-5.72e-06,-0.312,-0.33
-5.72e-06,-0.321,-0.33
-5.72e-06,-0.321,-0.33
-5.72e-06,-0.321,-0.33
-5.72e-06,-0.33,-0.33
-5.72e-06,-0.33,-0.321
-5.71e-06,-0.33,-0.321
-5.71e-06,-0.33,-0.321
-5.71e-06,-0.34,-0.321
-5.71e-06,-0.34,-0.321
-5.71e-06,-0.34,-0.321
-5.71e-06,-0.34,-0.321
-5.71e-06,-0.34,-0.321
-5.71e-06,-0.34,-0.321
-5.71e-06,-0.34,-0.312
-5.71e-06,-0.34,-0.312
-5.71e-06,-0.34,-0.312
-5.71e-06,-0.34,-0.312
-5.71e-06,-0.34,-0.312
-5.71e-06,-0.34,-0.312
-5.71e-06,-0.33,-0.312
-5.71e-06,-0.33,-0.312
-5.71e-06,-0.33,-0.312
-5.71e-06,-0.321,-0.312
-5.71e-06,-0.321,-0.312
-5.71e-06,-0.321,-0.312
-5.7e-06,-0.321,-0.312
-5.7e-06,-0.312,-0.312
-5.7e-06,-0.312,-0.312
-5.7e-06,-0.312,-0.312
-5.7e-06,-0.303,-0.312
-5.7e-06,-0.303,-0.312
-5.7e-06,-0.303,-0.312
-5.7e-06,-0.303,-0.312
-5.7e-06,-0.294,-0.321
-5.7e-06,-0.294,-0.321
-5.7e-06,-0.294,-0.321
-5.7e-06,-0.294,-0.321
-5.7e-06,-0.294,-0.321
-5.7e-06,-0.294,-0.321
-5.7e-06,-0.294,-0.321
-5.7e-06,-0.294,-0.321
-5.7e-06,-0.294,-0.321
-5.7e-06,-0.294,-0.321
-5.7e-06,-0.294,-0.321
-5.7e-06,-0.303,-0.321
-5.69e-06,-0.303,-0.321
-5.69e-06,-0.303,-0.321
-5.69e-06,-0.303,-0.321
-5.69e-06,-0.303,-0.321
-5.69e-06,-0.312,-0.321
-5.69e-06,-0.312,-0.321
-5.69e-06,-0.312,-0.321
-5.69e-06,-0.312,-0.312
-5.69e-06,-0.321,-0.312
-5.69e-06,-0.321,-0.312
-5.69e-06,-0.321,-0.312
-5.69e-06,-0.321,-0.312
-5.69e-06,-0.321,-0.312
-5.69e-06,-0.33,-0.312
-5.69e-06,-0.33,-0.303
-5.69e-06,-0.33,-0.303
-5.69e-06,-0.33,-0.303
-5.69e-06,-0.33,-0.303
-5.69e-06,-0.33,-0.303
-5.69e-06,-0.33,-0.303
-5.68e-06,-0.33,-0.303
-5.68e-06,-0.321,-0.303
-5.68e-06,-0.321,-0.303
-5.68e-06,-0.321,-0.303
-5.68e-06,-0.321,-0.303
-5.68e-06,-0.312,-0.303
-5.68e-06,-0.312,-0.294
-5.68e-06,-0.312,-0.303
-5.68e-06,-0.312,-0.303
-5.68e-06,-0.303,-0.303
-5.68e-06,-0.303,-0.303
-5.68e-06,-0.303,-0.303
-5.68e-06,-0.303,-0.303
-5.68e-06,-0.294,-0.303
-5.68e-06,-0.294,-0.303
-5.68e-06,-0.285,-0.303
-5.68e-06,-0.285,-0.303
-5.68e-06,-0.285,-0.303
-5.68e-06,-0.285,-0.303
-5.68e-06,-0.285,-0.303
-5.67e-06,-0.285,-0.312
-5.67e-06,-0.285,-0.303
-5.67e-06,-0.285,-0.303
-5.67e-06,-0.285,-0.303
-5.67e-06,-0.285,-0.312
-5.67e-06,-0.285,-0.312
-5.67e-06,-0.285,-0.312
-5.67e-06,-0.285,-0.312
-5.67e-06,-0.285,-0.312
-5.67e-06,-0.285,-0.312
-5.67e-06,-0.294,-0.312
-5.67e-06,-0.294,-0.312
-5.67e-06,-0.294,-0.312
-5.67e-06,-0.294,-0.303
-5.67e-06,-0.303,-0.303
-5.67e-06,-0.303,-0.303
-5.67e-06,-0.303,-0.303
-5.67e-06,-0.303,-0.303
-5.67e-06,-0.312,-0.303
-5.67e-06,-0.312,-0.303
-5.66e-06,-0.312,-0.303
-5.66e-06,-0.312,-0.303
-5.66e-06,-0.312,-0.294
-5.66e-06,-0.312,-0.294
-5.66e-06,-0.312,-0.294
-5.66e-06,-0.312,-0.294
-5.66e-06,-0.312,-0.294
-5.66e-06,-0.312,-0.294
-5.66e-06,-0.312,-0.294
-5.66e-06,-0.312,-0.285
-5.66e-06,-0.312,-0.285
-5.66e-06,-0.312,-0.294
-5.66e-06,-0.312,-0.285
-5.66e-06,-0.312,-0.285
-5.66e-06,-0.303,-0.285
-5.66e-06,-0.303,-0.285
-5.66e-06,-0.303,-0.285
-5.66e-06,-0.294,-0.285
-5.66e-06,-0.294,-0.285
-5.66e-06,-0.294,-0.285
-5.65e-06,-0.294,-0.285
-5.65e-06,-0.285,-0.285
-5.65e-06,-0.285,-0.285
-5.65e-06,-0.285,-0.285
-5.65e-06,-0.275,-0.285
-5.65e-06,-0.275,-0.294
-5.65e-06,-0.275,-0.294
-5.65e-06,-0.275,-0.294
-5.65e-06,-0.275,-0.294
-5.65e-06,-0.266,-0.294
-5.65e-06,-0.266,-0.294
-5.65e-06,-0.266,-0.294
-5.65e-06,-0.266,-0.294
-5.65e-06,-0.266,-0.294
-5.65e-06,-0.266,-0.294
-5.65e-06,-0.275,-0.294
-5.65e-06,-0.275,-0.294
-5.65e-06,-0.275,-0.294
-5.65e-06,-0.275,-0.294
-5.65e-06,-0.275,-0.294
-5.64e-06,-0.275,-0.294
-5.64e-06,-0.285,-0.294
-5.64e-06,-0.285,-0.294
-5.64e-06,-0.285,-0.294
-5.64e-06,-0.285,-0.294
-5.64e-06,-0.294,-0.294
-5.64e-06,-0.294,-0.294
-5.64e-06,-0.294,-0.285
-5.64e-06,-0.303,-0.285
-5.64e-06,-0.303,-0.285
-5.64e-06,-0.303,-0.285
-5.64e-06,-0.303,-0.285
-5.64e-06,-0.303,-0.285
-5.64e-06,-0.303,-0.285
-5.64e-06,-0.303,-0.285
-5.64e-06,-0.303,-0.275
-5.64e-06,-0.303,-0.275
-5.64e-06,-0.303,-0.275
-5.64e-06,-0.303,-0.275
-5.64e-06,-0.303,-0.275
-5.63e-06,-0.303,-0.275
-5.63e-06,-0.303,-0.275
-5.63e-06,-0.294,-0.275
-5.63e-06,-0.294,-0.275
-5.63e-06,-0.294,-0.275
-5.63e-06,-0.285,-0.275
-5.63e-06,-0.285,-0.275
-5.63e-06,-0.285,-0.275
-5.63e-06,-0.285,-0.275
-5.63e-06,-0.275,-0.275
-5.63e-06,-0.275,-0.275
-5.63e-06,-0.275,-0.275
-5.63e-06,-0.266,-0.275
-5.63e-06,-0.266,-0.275
-5.63e-06,-0.266,-0.275
-5.63e-06,-0.266,-0.275
-5.63e-06,-0.257,-0.285
-5.63e-06,-0.257,-0.275
-5.63e-06,-0.257,-0.285
-5.63e-06,-0.257,-0.285
-5.62e-06,-0.257,-0.285
-5.62e-06,-0.257,-0.285
-5.62e-06,-0.257,-0.285
-5.62e-06,-0.257,-0.285
-5.62e-06,-0.257,-0.285
-5.62e-06,-0.266,-0.285
-5.62e-06,-0.266,-0.285
-5.62e-06,-0.266,-0.285
-5.62e-06,-0.266,-0.285
-5.62e-06,-0.266,-0.285
-5.62e-06,-0.266,-0.285
-5.62e-06,-0.266,-0.285
-5.62e-06,-0.275,-0.285
-5.62e-06,-0.275,-0.285
-5.62e-06,-0.275,-0.285
-5.62e-06,-0.285,-0.285
-5.62e-06,-0.285,-0.275
-5.62e-06,-0.285,-0.275
-5.62e-06,-0.294,-0.275
-5.62e-06,-0.285,-0.275
-5.61e-06,-0.285,-0.275
-5.61e-06,-0.294,-0.275
-5.61e-06,-0.294,-0.266
-5.61e-06,-0.294,-0.266
-5.61e-06,-0.294,-0.266
-5.61e-06,-0.294,-0.266
-5.61e-06,-0.294,-0.266
-5.61e-06,-0.294,-0.266
-5.61e-06,-0.294,-0.266
-5.61e-06,-0.285,-0.257
-5.61e-06,-0.285,-0.257
-5.61e-06,-0.285,-0.257
-5.61e-06,-0.285,-0.257
-5.61e-06,-0.285,-0.257
-5.61e-06,-0.275,-0.266
-5.61e-06,-0.275,-0.266
-5.61e-06,-0.275,-0.257
-5.61e-06,-0.266,-0.257
-5.61e-06,-0.266,-0.266
-5.61e-06,-0.257,-0.266
-5.6e-06,-0.257,-0.266
-5.6e-06,-0.257,-0.266
-5.6e-06,-0.257,-0.266
-5.6e-06,-0.248,-0.266
-5.6e-06,-0.248,-0.266
-5.6e-06,-0.248,-0.266
-5.6e-06,-0.248,-0.266
-5.6e-06,-0.248,-0.275
-5.6e-06,-0.248,-0.275
-5.6e-06,-0.239,-0.266
-5.6e-06,-0.239,-0.275
-5.6e-06,-0.248,-0.275
-5.6e-06,-0.248,-0.275
-5.6e-06,-0.248,-0.275
-5.6e-06,-0.248,-0.266
-5.6e-06,-0.248,-0.266
-5.6e-06,-0.257,-0.275
-5.6e-06,-0.257,-0.275
-5.6e-06,-0.257,-0.275
-5.6e-06,-0.257,-0.275
-5.59e-06,-0.257,-0.275
-5.59e-06,-0.266,-0.266
-5.59e-06,-0.266,-0.266
-5.59e-06,-0.266,-0.266
-5.59e-06,-0.266,-0.257
-5.59e-06,-0.275,-0.266
-5.59e-06,-0.275,-0.257
-5.59e-06,-0.275,-0.257
-5.59e-06,-0.275,-0.257
-5.59e-06,-0.275,-0.257
-5.59e-06,-0.275,-0.257
-5.59e-06,-0.285,-0.257
-5.59e-06,-0.275,-0.257
-5.59e-06,-0.285,-0.248
-5.59e-06,-0.285,-0.248
-5.59e-06,-0.285,-0.248
-5.59e-06,-0.275,-0.248
-5.59e-06,-0.275,-0.248
-5.59e-06,-0.275,-0.248
-5.59e-06,-0.275,-0.248
-5.58e-06,-0.275,-0.248
-5.58e-06,-0.266,-0.248
-5.58e-06,-0.266,-0.248
-5.58e-06,-0.266,-0.248
-5.58e-06,-0.257,-0.248
-5.58e-06,-0.257,-0.248
-5.58e-06,-0.257,-0.248
-5.58e-06,-0.257,-0.248
-5.58e-06,-0.248,-0.248
-5.58e-06,-0.248,-0.257
-5.58e-06,-0.248,-0.257
-5.58e-06,-0.239,-0.257
-5.58e-06,-0.239,-0.257
-5.58e-06,-0.239,-0.257
-5.58e-06,-0.239,-0.257
-5.58e-06,-0.239,-0.257
-5.58e-06,-0.239,-0.257
-5.58e-06,-0.23,-0.257
-5.58e-06,-0.23,-0.257
-5.58e-06,-0.23,-0.257
-5.57e-06,-0.239,-0.257
-5.57e-06,-0.239,-0.257
-5.57e-06,-0.239,-0.257
-5.57e-06,-0.239,-0.257
-5.57e-06,-0.239,-0.257
-5.57e-06,-0.239,-0.257
-5.57e-06,-0.248,-0.257
-5.57e-06,-0.248,-0.257
-5.57e-06,-0.248,-0.257
-5.57e-06,-0.248,-0.257
-5.57e-06,-0.257,-0.257
-5.57e-06,-0.257,-0.257
-5.57e-06,-0.257,-0.257
-5.57e-06,-0.257,-0.257
-5.57e-06,-0.257,-0.248
-5.57e-06,-0.257,-0.248
