Time(s),CH1(V),CH3(V)
-2.182e-06,-0.4039393,-0.4497201
-2.1815e-06,-0.4039393,-0.458898
-2.181e-06,-0.4039393,-0.458898
-2.1805e-06,-0.4131198,-0.458898
-2.18e-06,-0.4131198,-0.458898
-2.1795e-06,-0.4131198,-0.458898
-2.179e-06,-0.4131198,-0.458898
-2.1785e-06,-0.4131198,-0.458898
-2.178e-06,-0.4223002,-0.458898
-2.1775e-06,-0.4223002,-0.458898
-2.177e-06,-0.4223002,-0.468076
-2.1765e-06,-0.4223002,-0.468076
-2.176e-06,-0.4314807,-0.468076
-2.1755e-06,-0.4314807,-0.468076
-2.175e-06,-0.4314807,-0.468076
-2.1745e-06,-0.4314807,-0.4772539
-2.174e-06,-0.4314807,-0.468076
-2.1735e-06,-0.4314807,-0.468076
-2.173e-06,-0.4314807,-0.4772539
-2.1725e-06,-0.4406611,-0.4772539
-2.172e-06,-0.4406611,-0.4772539
-2.1715e-06,-0.4406611,-0.4772539
-2.171e-06,-0.4406611,-0.4772539
-2.1705e-06,-0.4406611,-0.4772539
-2.17e-06,-0.4406611,-0.4864319
-2.1695e-06,-0.4406611,-0.4772539
-2.169e-06,-0.4498415,-0.4864319
-2.1685e-06,-0.4498415,-0.4864319
-2.168e-06,-0.4498415,-0.4864319
-2.1675e-06,-0.4498415,-0.4864319
-2.167e-06,-0.4498415,-0.4864319
