Time(s),CH1(V),CH2(V),CH3(V)
3.3535E-06,1.110902E-01,3.343221E+00,1.251731E-01
3.3540E-06,1.064615E-01,3.343221E+00,1.298091E-01
3.3545E-06,1.064615E-01,3.343221E+00,1.298091E-01
3.3550E-06,1.110902E-01,3.438742E+00,1.298091E-01
3.3555E-06,1.110902E-01,3.343221E+00,1.344452E-01
3.3560E-06,1.110902E-01,3.343221E+00,1.344452E-01
3.3565E-06,1.110902E-01,3.438742E+00,1.298091E-01
3.3570E-06,1.110902E-01,3.343221E+00,1.298091E-01
3.3575E-06,1.110902E-01,3.343221E+00,1.298091E-01
3.3580E-06,1.110902E-01,3.343221E+00,1.298091E-01
3.3585E-06,1.110902E-01,3.343221E+00,1.298091E-01
3.3590E-06,1.110902E-01,3.343221E+00,1.344452E-01
3.3595E-06,1.157190E-01,3.343221E+00,1.344452E-01
3.3600E-06,1.157190E-01,3.247700E+00,1.298091E-01
3.3605E-06,1.110902E-01,3.343221E+00,1.298091E-01
3.3610E-06,1.110902E-01,3.343221E+00,1.298091E-01
3.3615E-06,1.110902E-01,3.247700E+00,1.298091E-01
3.3620E-06,1.110902E-01,3.343221E+00,1.298091E-01
3.3625E-06,1.110902E-01,3.343221E+00,1.298091E-01
3.3630E-06,1.110902E-01,3.343221E+00,1.251731E-01
3.3635E-06,1.110902E-01,3.247700E+00,1.251731E-01
3.3640E-06,1.110902E-01,3.247700E+00,1.298091E-01
3.3645E-06,1.064615E-01,3.343221E+00,1.298091E-01
3.3650E-06,1.110902E-01,3.343221E+00,1.251731E-01
3.3655E-06,1.110902E-01,3.438742E+00,1.251731E-01
3.3660E-06,1.110902E-01,3.438742E+00,1.251731E-01
3.3665E-06,1.110902E-01,3.343221E+00,1.251731E-01
3.3670E-06,1.110902E-01,3.247700E+00,1.251731E-01
3.3675E-06,1.064615E-01,3.247700E+00,1.298091E-01
3.3680E-06,1.110902E-01,3.247700E+00,1.298091E-01
3.3685E-06,1.110902E-01,3.247700E+00,1.298091E-01
3.3690E-06,1.064615E-01,3.247700E+00,1.251731E-01
3.3695E-06,1.064615E-01,3.247700E+00,1.251731E-01
3.3700E-06,1.110902E-01,3.247700E+00,1.251731E-01
3.3705E-06,1.064615E-01,3.343221E+00,1.251731E-01
3.3710E-06,1.018327E-01,3.343221E+00,1.251731E-01
3.3715E-06,9.720396E-02,3.247700E+00,1.298091E-01
3.3720E-06,1.018327E-01,3.247700E+00,1.251731E-01
3.3725E-06,1.018327E-01,3.247700E+00,1.251731E-01
3.3730E-06,1.018327E-01,3.247700E+00,1.298091E-01
3.3735E-06,1.018327E-01,3.247700E+00,1.298091E-01
3.3740E-06,1.018327E-01,3.247700E+00,1.298091E-01
3.3745E-06,1.018327E-01,3.247700E+00,1.298091E-01
3.3750E-06,1.018327E-01,3.247700E+00,1.251731E-01
3.3755E-06,1.018327E-01,3.343221E+00,1.251731E-01
3.3760E-06,1.064615E-01,3.343221E+00,1.251731E-01
3.3765E-06,1.064615E-01,3.247700E+00,1.251731E-01
3.3770E-06,1.018327E-01,3.247700E+00,1.298091E-01
3.3775E-06,1.018327E-01,3.247700E+00,1.251731E-01
3.3780E-06,1.018327E-01,3.247700E+00,1.251731E-01
3.3785E-06,9.720396E-02,3.247700E+00,1.251731E-01
3.3790E-06,1.018327E-01,3.152180E+00,1.205370E-01
3.3795E-06,1.064615E-01,3.247700E+00,1.251731E-01
3.3800E-06,1.064615E-01,3.247700E+00,1.251731E-01
3.3805E-06,1.064615E-01,3.152180E+00,1.251731E-01
3.3810E-06,1.018327E-01,3.152180E+00,1.251731E-01
3.3815E-06,1.064615E-01,3.247700E+00,1.251731E-01
3.3820E-06,1.064615E-01,3.247700E+00,1.251731E-01
3.3825E-06,1.064615E-01,3.247700E+00,1.251731E-01
3.3830E-06,1.018327E-01,3.152180E+00,1.298091E-01
3.3835E-06,1.018327E-01,3.152180E+00,1.251731E-01
3.3840E-06,1.064615E-01,3.152180E+00,1.205370E-01
3.3845E-06,1.110902E-01,3.152180E+00,1.251731E-01
3.3850E-06,1.064615E-01,3.152180E+00,1.205370E-01
3.3855E-06,1.018327E-01,3.152180E+00,1.159010E-01
3.3860E-06,1.018327E-01,3.152180E+00,1.159010E-01
3.3865E-06,1.018327E-01,3.152180E+00,1.205370E-01
3.3870E-06,1.064615E-01,3.152180E+00,1.251731E-01
3.3875E-06,1.110902E-01,3.152180E+00,1.205370E-01
3.3880E-06,1.064615E-01,3.152180E+00,1.205370E-01
3.3885E-06,1.018327E-01,3.152180E+00,1.159010E-01
3.3890E-06,1.018327E-01,3.247700E+00,1.205370E-01
3.3895E-06,1.018327E-01,3.152180E+00,1.159010E-01
3.3900E-06,9.720396E-02,3.152180E+00,1.159010E-01
3.3905E-06,1.018327E-01,3.247700E+00,1.159010E-01
3.3910E-06,1.018327E-01,3.152180E+00,1.159010E-01
3.3915E-06,1.018327E-01,3.152180E+00,1.205370E-01
3.3920E-06,1.018327E-01,3.152180E+00,1.205370E-01
3.3925E-06,1.018327E-01,3.152180E+00,1.159010E-01
3.3930E-06,1.064615E-01,3.152180E+00,1.159010E-01
3.3935E-06,1.064615E-01,3.152180E+00,1.159010E-01
3.3940E-06,1.018327E-01,3.152180E+00,1.159010E-01
3.3945E-06,9.720396E-02,3.152180E+00,1.205370E-01
3.3950E-06,1.018327E-01,3.056659E+00,1.205370E-01
3.3955E-06,1.018327E-01,3.056659E+00,1.205370E-01
3.3960E-06,9.720396E-02,3.056659E+00,1.159010E-01
3.3965E-06,9.720396E-02,3.056659E+00,1.159010E-01
3.3970E-06,9.720396E-02,3.056659E+00,1.159010E-01
3.3975E-06,9.720396E-02,3.056659E+00,1.159010E-01
3.3980E-06,1.018327E-01,3.152180E+00,1.159010E-01
3.3985E-06,9.720396E-02,3.056659E+00,1.159010E-01
3.3990E-06,9.257519E-02,3.152180E+00,1.159010E-01
3.3995E-06,9.257519E-02,3.152180E+00,1.112650E-01
3.4000E-06,9.720396E-02,3.152180E+00,1.159010E-01
3.4005E-06,9.720396E-02,3.056659E+00,1.159010E-01
3.4010E-06,9.720396E-02,3.056659E+00,1.159010E-01
3.4015E-06,9.720396E-02,3.056659E+00,1.205370E-01
3.4020E-06,9.720396E-02,3.056659E+00,1.205370E-01
3.4025E-06,9.257519E-02,3.056659E+00,1.205370E-01
3.4030E-06,9.257519E-02,3.152180E+00,1.159010E-01
3.4035E-06,9.257519E-02,3.152180E+00,1.112650E-01
3.4040E-06,9.257519E-02,3.056659E+00,1.159010E-01
3.4045E-06,9.257519E-02,3.056659E+00,1.205370E-01
3.4050E-06,9.257519E-02,3.056659E+00,1.205370E-01
3.4055E-06,9.257519E-02,3.056659E+00,1.159010E-01
3.4060E-06,9.720396E-02,3.056659E+00,1.112650E-01
3.4065E-06,9.257519E-02,3.056659E+00,1.159010E-01
3.4070E-06,9.257519E-02,3.056659E+00,1.159010E-01
3.4075E-06,9.257519E-02,3.056659E+00,1.112650E-01
3.4080E-06,9.720396E-02,3.056659E+00,1.066289E-01
3.4085E-06,9.720396E-02,3.056659E+00,1.112650E-01
3.4090E-06,9.720396E-02,2.961139E+00,1.112650E-01
3.4095E-06,9.720396E-02,2.961139E+00,1.112650E-01
3.4100E-06,9.720396E-02,2.961139E+00,1.112650E-01
3.4105E-06,9.720396E-02,2.961139E+00,1.112650E-01
3.4110E-06,9.720396E-02,3.056659E+00,1.112650E-01
3.4115E-06,9.720396E-02,2.961139E+00,1.112650E-01
3.4120E-06,9.720396E-02,2.961139E+00,1.112650E-01
3.4125E-06,9.720396E-02,3.056659E+00,1.112650E-01
3.4130E-06,9.720396E-02,2.961139E+00,1.112650E-01
3.4135E-06,9.720396E-02,2.961139E+00,1.112650E-01
3.4140E-06,9.720396E-02,2.961139E+00,1.112650E-01
3.4145E-06,1.018327E-01,3.056659E+00,1.066289E-01
3.4150E-06,9.720396E-02,2.961139E+00,1.112650E-01
3.4155E-06,9.720396E-02,2.961139E+00,1.112650E-01
3.4160E-06,9.720396E-02,2.961139E+00,1.066289E-01
3.4165E-06,9.720396E-02,3.056659E+00,1.112650E-01
3.4170E-06,9.257519E-02,3.056659E+00,1.112650E-01
3.4175E-06,9.257519E-02,2.961139E+00,1.112650E-01
3.4180E-06,9.257519E-02,2.961139E+00,1.112650E-01
3.4185E-06,9.257519E-02,2.961139E+00,1.066289E-01
3.4190E-06,9.257519E-02,2.865618E+00,1.066289E-01
3.4195E-06,8.794644E-02,2.865618E+00,1.066289E-01
3.4200E-06,8.794644E-02,2.961139E+00,1.112650E-01
3.4205E-06,8.794644E-02,2.961139E+00,1.066289E-01
3.4210E-06,8.794644E-02,2.961139E+00,1.066289E-01
3.4215E-06,8.794644E-02,2.961139E+00,1.066289E-01
3.4220E-06,9.257519E-02,2.961139E+00,1.112650E-01
3.4225E-06,8.794644E-02,2.865618E+00,1.112650E-01
3.4230E-06,8.794644E-02,2.961139E+00,1.066289E-01
3.4235E-06,8.794644E-02,2.961139E+00,1.066289E-01
3.4240E-06,8.794644E-02,2.865618E+00,1.066289E-01
3.4245E-06,8.794644E-02,2.865618E+00,1.066289E-01
3.4250E-06,8.794644E-02,2.961139E+00,1.066289E-01
3.4255E-06,9.257519E-02,2.961139E+00,1.066289E-01
3.4260E-06,9.257519E-02,2.961139E+00,1.066289E-01
3.4265E-06,9.257519E-02,2.865618E+00,1.066289E-01
3.4270E-06,9.257519E-02,2.865618E+00,1.066289E-01
3.4275E-06,8.794644E-02,2.865618E+00,1.066289E-01
3.4280E-06,8.794644E-02,2.865618E+00,1.066289E-01
3.4285E-06,9.257519E-02,2.865618E+00,1.066289E-01
3.4290E-06,9.257519E-02,2.865618E+00,1.066289E-01
3.4295E-06,9.257519E-02,2.865618E+00,1.066289E-01
3.4300E-06,8.794644E-02,2.865618E+00,1.066289E-01
3.4305E-06,9.257519E-02,2.865618E+00,1.066289E-01
3.4310E-06,9.257519E-02,2.865618E+00,1.066289E-01
3.4315E-06,9.257519E-02,2.865618E+00,1.066289E-01
3.4320E-06,9.257519E-02,2.865618E+00,1.066289E-01
3.4325E-06,9.257519E-02,2.770097E+00,1.066289E-01
3.4330E-06,9.257519E-02,2.865618E+00,1.066289E-01
3.4335E-06,9.257519E-02,2.865618E+00,1.066289E-01
3.4340E-06,9.257519E-02,2.865618E+00,1.019929E-01
3.4345E-06,9.257519E-02,2.865618E+00,1.019929E-01
3.4350E-06,9.257519E-02,2.770097E+00,1.019929E-01
3.4355E-06,8.794644E-02,2.770097E+00,1.019929E-01
3.4360E-06,9.257519E-02,2.770097E+00,1.019929E-01
3.4365E-06,9.257519E-02,2.770097E+00,1.066289E-01
3.4370E-06,9.257519E-02,2.770097E+00,1.066289E-01
3.4375E-06,9.257519E-02,2.865618E+00,1.019929E-01
3.4380E-06,9.257519E-02,2.865618E+00,1.019929E-01
3.4385E-06,9.257519E-02,2.770097E+00,1.019929E-01
3.4390E-06,9.257519E-02,2.770097E+00,1.066289E-01
3.4395E-06,9.257519E-02,2.770097E+00,1.066289E-01
3.4400E-06,9.257519E-02,2.770097E+00,1.019929E-01
3.4405E-06,9.257519E-02,2.770097E+00,1.019929E-01
3.4410E-06,9.257519E-02,2.770097E+00,9.735684E-02
3.4415E-06,9.720396E-02,2.770097E+00,1.019929E-01
3.4420E-06,9.720396E-02,2.770097E+00,1.019929E-01
3.4425E-06,9.257519E-02,2.770097E+00,1.019929E-01
3.4430E-06,9.257519E-02,2.770097E+00,1.019929E-01
3.4435E-06,9.257519E-02,2.674577E+00,1.019929E-01
3.4440E-06,8.794644E-02,2.674577E+00,1.019929E-01
3.4445E-06,8.794644E-02,2.770097E+00,1.019929E-01
3.4450E-06,8.794644E-02,2.770097E+00,1.019929E-01
3.4455E-06,8.794644E-02,2.674577E+00,1.019929E-01
3.4460E-06,8.794644E-02,2.674577E+00,1.019929E-01
3.4465E-06,8.794644E-02,2.770097E+00,1.019929E-01
3.4470E-06,8.794644E-02,2.770097E+00,9.735684E-02
3.4475E-06,8.794644E-02,2.674577E+00,9.735684E-02
3.4480E-06,8.331767E-02,2.770097E+00,9.735684E-02
3.4485E-06,8.331767E-02,2.770097E+00,1.019929E-01
3.4490E-06,8.331767E-02,2.674577E+00,1.019929E-01
3.4495E-06,7.868892E-02,2.674577E+00,9.735684E-02
3.4500E-06,7.868892E-02,2.674577E+00,9.735684E-02
3.4505E-06,7.868892E-02,2.674577E+00,9.735684E-02
3.4510E-06,8.331767E-02,2.770097E+00,9.735684E-02
3.4515E-06,8.331767E-02,2.770097E+00,9.735684E-02
3.4520E-06,7.868892E-02,2.770097E+00,9.735684E-02
3.4525E-06,7.868892E-02,2.770097E+00,9.735684E-02
3.4530E-06,7.868892E-02,2.674577E+00,1.019929E-01
3.4535E-06,8.331767E-02,2.674577E+00,9.735684E-02
3.4540E-06,8.331767E-02,2.674577E+00,9.735684E-02
3.4545E-06,8.331767E-02,2.674577E+00,9.735684E-02
3.4550E-06,7.868892E-02,2.674577E+00,9.735684E-02
3.4555E-06,8.331767E-02,2.674577E+00,9.735684E-02
3.4560E-06,8.794644E-02,2.674577E+00,9.735684E-02
3.4565E-06,8.794644E-02,2.674577E+00,9.735684E-02
3.4570E-06,8.331767E-02,2.674577E+00,9.272080E-02
3.4575E-06,7.868892E-02,2.674577E+00,9.272080E-02
3.4580E-06,7.868892E-02,2.674577E+00,9.735684E-02
3.4585E-06,8.331767E-02,2.674577E+00,9.735684E-02
3.4590E-06,8.331767E-02,2.674577E+00,9.735684E-02
3.4595E-06,8.331767E-02,2.579056E+00,9.735684E-02
3.4600E-06,8.331767E-02,2.674577E+00,9.272080E-02
3.4605E-06,8.331767E-02,2.674577E+00,9.272080E-02
3.4610E-06,8.331767E-02,2.674577E+00,9.272080E-02
3.4615E-06,7.868892E-02,2.674577E+00,9.272080E-02
3.4620E-06,7.868892E-02,2.674577E+00,9.735684E-02
3.4625E-06,7.868892E-02,2.674577E+00,9.735684E-02
3.4630E-06,7.868892E-02,2.579056E+00,9.735684E-02
3.4635E-06,7.868892E-02,2.579056E+00,9.272080E-02
3.4640E-06,7.868892E-02,2.674577E+00,9.272080E-02
3.4645E-06,7.868892E-02,2.674577E+00,9.735684E-02
3.4650E-06,7.868892E-02,2.674577E+00,9.272080E-02
3.4655E-06,7.868892E-02,2.579056E+00,9.272080E-02
3.4660E-06,7.868892E-02,2.579056E+00,9.272080E-02
3.4665E-06,7.868892E-02,2.579056E+00,9.272080E-02
3.4670E-06,7.406016E-02,2.579056E+00,8.808476E-02
3.4675E-06,7.406016E-02,2.579056E+00,8.808476E-02
3.4680E-06,7.406016E-02,2.483536E+00,8.808476E-02
3.4685E-06,7.406016E-02,2.579056E+00,9.272080E-02
3.4690E-06,7.406016E-02,2.579056E+00,9.272080E-02
3.4695E-06,7.868892E-02,2.483536E+00,9.272080E-02
3.4700E-06,7.868892E-02,2.579056E+00,9.272080E-02
3.4705E-06,7.868892E-02,2.579056E+00,8.808476E-02
3.4710E-06,7.868892E-02,2.483536E+00,8.808476E-02
3.4715E-06,7.868892E-02,2.579056E+00,9.272080E-02
3.4720E-06,7.406016E-02,2.579056E+00,9.272080E-02
3.4725E-06,7.406016E-02,2.579056E+00,9.272080E-02
3.4730E-06,7.406016E-02,2.483536E+00,9.272080E-02
3.4735E-06,7.406016E-02,2.483536E+00,8.808476E-02
3.4740E-06,7.406016E-02,2.483536E+00,8.808476E-02
3.4745E-06,7.406016E-02,2.388015E+00,8.808476E-02
3.4750E-06,7.406016E-02,2.388015E+00,8.808476E-02
3.4755E-06,6.943139E-02,2.388015E+00,8.808476E-02
3.4760E-06,6.943139E-02,2.483536E+00,8.808476E-02
3.4765E-06,6.943139E-02,2.483536E+00,8.808476E-02
3.4770E-06,6.943139E-02,2.483536E+00,8.344872E-02
3.4775E-06,7.406016E-02,2.388015E+00,8.808476E-02
3.4780E-06,7.406016E-02,2.388015E+00,8.808476E-02
3.4785E-06,7.406016E-02,2.388015E+00,8.808476E-02
3.4790E-06,7.868892E-02,2.388015E+00,8.808476E-02
3.4795E-06,7.868892E-02,2.483536E+00,8.808476E-02
3.4800E-06,7.406016E-02,2.483536E+00,8.808476E-02
3.4805E-06,7.406016E-02,2.388015E+00,8.344872E-02
3.4810E-06,7.406016E-02,2.388015E+00,8.808476E-02
3.4815E-06,6.943139E-02,2.483536E+00,8.808476E-02
3.4820E-06,7.406016E-02,2.483536E+00,8.808476E-02
3.4825E-06,7.406016E-02,2.388015E+00,8.344872E-02
3.4830E-06,7.406016E-02,2.388015E+00,8.344872E-02
3.4835E-06,7.406016E-02,2.483536E+00,8.808476E-02
3.4840E-06,7.406016E-02,2.483536E+00,8.808476E-02
3.4845E-06,7.406016E-02,2.388015E+00,8.808476E-02
3.4850E-06,7.406016E-02,2.388015E+00,8.344872E-02
3.4855E-06,7.406016E-02,2.388015E+00,8.344872E-02
3.4860E-06,7.406016E-02,2.388015E+00,7.881268E-02
3.4865E-06,7.406016E-02,2.292494E+00,8.344872E-02
3.4870E-06,7.406016E-02,2.388015E+00,8.344872E-02
3.4875E-06,7.406016E-02,2.483536E+00,8.344872E-02
3.4880E-06,7.406016E-02,2.483536E+00,8.808476E-02
3.4885E-06,7.406016E-02,2.483536E+00,8.808476E-02
3.4890E-06,7.406016E-02,2.388015E+00,8.344872E-02
3.4895E-06,7.406016E-02,2.388015E+00,7.881268E-02
3.4900E-06,7.406016E-02,2.388015E+00,8.344872E-02
3.4905E-06,7.406016E-02,2.292494E+00,8.344872E-02
3.4910E-06,6.943139E-02,2.388015E+00,7.881268E-02
3.4915E-06,6.943139E-02,2.388015E+00,7.881268E-02
3.4920E-06,6.943139E-02,2.388015E+00,7.881268E-02
3.4925E-06,6.943139E-02,2.388015E+00,8.344872E-02
3.4930E-06,6.943139E-02,2.292494E+00,7.881268E-02
3.4935E-06,6.943139E-02,2.196974E+00,7.881268E-02
3.4940E-06,6.943139E-02,2.292494E+00,7.881268E-02
3.4945E-06,6.943139E-02,2.292494E+00,7.881268E-02
3.4950E-06,6.480264E-02,2.292494E+00,7.881268E-02
3.4955E-06,6.480264E-02,2.388015E+00,7.881268E-02
3.4960E-06,6.943139E-02,2.388015E+00,7.881268E-02
3.4965E-06,6.943139E-02,2.388015E+00,7.417664E-02
3.4970E-06,6.480264E-02,2.196974E+00,7.417664E-02
3.4975E-06,6.943139E-02,2.196974E+00,7.881268E-02
3.4980E-06,6.943139E-02,2.292494E+00,7.881268E-02
3.4985E-06,6.943139E-02,2.292494E+00,8.344872E-02
3.4990E-06,6.943139E-02,2.292494E+00,8.344872E-02
3.4995E-06,6.943139E-02,2.196974E+00,8.344872E-02
3.5000E-06,6.943139E-02,2.196974E+00,8.344872E-02
3.5005E-06,6.943139E-02,2.292494E+00,8.344872E-02
3.5010E-06,6.480264E-02,2.292494E+00,7.881268E-02
3.5015E-06,6.943139E-02,2.292494E+00,7.881268E-02
3.5020E-06,6.943139E-02,2.292494E+00,7.881268E-02
3.5025E-06,6.480264E-02,2.292494E+00,7.881268E-02
3.5030E-06,6.480264E-02,2.196974E+00,7.881268E-02
3.5035E-06,6.480264E-02,2.196974E+00,7.881268E-02
3.5040E-06,6.480264E-02,2.196974E+00,7.881268E-02
3.5045E-06,6.480264E-02,2.196974E+00,7.881268E-02
3.5050E-06,6.480264E-02,2.196974E+00,7.881268E-02
3.5055E-06,6.480264E-02,2.196974E+00,7.881268E-02
3.5060E-06,6.943139E-02,2.196974E+00,7.881268E-02
3.5065E-06,6.943139E-02,2.292494E+00,7.417664E-02
3.5070E-06,6.943139E-02,2.292494E+00,7.417664E-02
3.5075E-06,6.943139E-02,2.292494E+00,7.417664E-02
3.5080E-06,6.480264E-02,2.292494E+00,7.417664E-02
3.5085E-06,6.480264E-02,2.196974E+00,7.881268E-02
3.5090E-06,6.480264E-02,2.196974E+00,7.881268E-02
3.5095E-06,6.480264E-02,2.196974E+00,7.417664E-02
3.5100E-06,6.480264E-02,2.101453E+00,7.881268E-02
3.5105E-06,6.480264E-02,2.196974E+00,7.881268E-02
3.5110E-06,6.480264E-02,2.292494E+00,7.417664E-02
3.5115E-06,6.480264E-02,2.196974E+00,7.417664E-02
3.5120E-06,6.480264E-02,2.196974E+00,7.417664E-02
3.5125E-06,6.480264E-02,2.196974E+00,7.417664E-02
3.5130E-06,6.480264E-02,2.196974E+00,7.417664E-02
3.5135E-06,6.480264E-02,2.196974E+00,6.954060E-02
3.5140E-06,6.480264E-02,2.196974E+00,7.417664E-02
3.5145E-06,6.480264E-02,2.101453E+00,7.417664E-02
3.5150E-06,6.480264E-02,2.101453E+00,7.417664E-02
3.5155E-06,6.017388E-02,2.196974E+00,7.417664E-02
3.5160E-06,6.017388E-02,2.196974E+00,7.417664E-02
3.5165E-06,6.017388E-02,2.101453E+00,7.417664E-02
3.5170E-06,6.480264E-02,2.101453E+00,6.954060E-02
3.5175E-06,6.480264E-02,2.101453E+00,6.954060E-02
3.5180E-06,6.480264E-02,2.101453E+00,6.954060E-02
3.5185E-06,6.017388E-02,2.101453E+00,6.954060E-02
3.5190E-06,6.017388E-02,2.101453E+00,6.954060E-02
3.5195E-06,6.017388E-02,2.101453E+00,6.954060E-02
3.5200E-06,6.017388E-02,2.101453E+00,6.954060E-02
3.5205E-06,6.017388E-02,2.101453E+00,6.954060E-02
3.5210E-06,6.017388E-02,2.005933E+00,6.954060E-02
3.5215E-06,6.017388E-02,2.101453E+00,6.954060E-02
3.5220E-06,6.017388E-02,2.101453E+00,6.954060E-02
3.5225E-06,5.554512E-02,2.005933E+00,7.417664E-02
3.5230E-06,5.554512E-02,2.005933E+00,6.954060E-02
3.5235E-06,5.554512E-02,2.005933E+00,6.954060E-02
3.5240E-06,5.554512E-02,2.101453E+00,6.954060E-02
3.5245E-06,5.554512E-02,2.101453E+00,6.954060E-02
3.5250E-06,5.554512E-02,2.101453E+00,7.417664E-02
3.5255E-06,5.554512E-02,2.005933E+00,6.954060E-02
3.5260E-06,5.554512E-02,1.910412E+00,6.490456E-02
3.5265E-06,5.554512E-02,2.005933E+00,6.954060E-02
3.5270E-06,5.554512E-02,2.005933E+00,6.954060E-02
3.5275E-06,5.554512E-02,2.005933E+00,6.954060E-02
3.5280E-06,6.017388E-02,2.005933E+00,6.954060E-02
3.5285E-06,6.017388E-02,2.005933E+00,7.417664E-02
3.5290E-06,5.554512E-02,1.910412E+00,6.954060E-02
3.5295E-06,5.554512E-02,1.910412E+00,6.954060E-02
3.5300E-06,5.554512E-02,1.910412E+00,6.954060E-02
3.5305E-06,5.554512E-02,1.910412E+00,6.954060E-02
3.5310E-06,5.554512E-02,2.005933E+00,7.417664E-02
3.5315E-06,6.017388E-02,2.005933E+00,6.954060E-02
3.5320E-06,6.017388E-02,2.005933E+00,6.490456E-02
3.5325E-06,5.554512E-02,2.101453E+00,6.954060E-02
3.5330E-06,5.554512E-02,2.101453E+00,6.954060E-02
3.5335E-06,5.554512E-02,2.005933E+00,6.954060E-02
3.5340E-06,5.554512E-02,2.005933E+00,6.490456E-02
3.5345E-06,5.554512E-02,2.005933E+00,6.026852E-02
3.5350E-06,5.554512E-02,2.005933E+00,6.026852E-02
3.5355E-06,6.017388E-02,2.005933E+00,6.490456E-02
3.5360E-06,5.554512E-02,2.005933E+00,6.490456E-02
3.5365E-06,5.554512E-02,1.910412E+00,6.490456E-02
3.5370E-06,6.017388E-02,1.910412E+00,6.490456E-02
3.5375E-06,6.017388E-02,1.910412E+00,6.026852E-02
3.5380E-06,5.554512E-02,2.005933E+00,6.026852E-02
3.5385E-06,5.554512E-02,1.910412E+00,6.490456E-02
3.5390E-06,5.554512E-02,1.910412E+00,6.490456E-02
3.5395E-06,5.554512E-02,2.005933E+00,6.490456E-02
3.5400E-06,5.554512E-02,2.005933E+00,6.026852E-02
3.5405E-06,5.554512E-02,1.910412E+00,6.026852E-02
3.5410E-06,5.554512E-02,1.910412E+00,6.490456E-02
3.5415E-06,5.554512E-02,1.910412E+00,6.490456E-02
3.5420E-06,5.554512E-02,1.910412E+00,6.490456E-02
3.5425E-06,5.091636E-02,1.910412E+00,6.490456E-02
3.5430E-06,5.091636E-02,1.910412E+00,6.026852E-02
3.5435E-06,5.554512E-02,1.910412E+00,6.026852E-02
3.5440E-06,5.554512E-02,1.910412E+00,6.026852E-02
3.5445E-06,5.091636E-02,1.910412E+00,6.026852E-02
3.5450E-06,5.091636E-02,1.910412E+00,6.026852E-02
3.5455E-06,5.091636E-02,1.910412E+00,6.026852E-02
3.5460E-06,5.554512E-02,1.814891E+00,6.026852E-02
3.5465E-06,5.554512E-02,1.814891E+00,5.563248E-02
3.5470E-06,5.091636E-02,1.814891E+00,6.026852E-02
3.5475E-06,5.091636E-02,1.814891E+00,6.026852E-02
3.5480E-06,5.554512E-02,1.719371E+00,6.026852E-02
3.5485E-06,5.091636E-02,1.814891E+00,6.026852E-02
3.5490E-06,4.628760E-02,1.814891E+00,6.026852E-02
3.5495E-06,5.091636E-02,1.814891E+00,6.026852E-02
3.5500E-06,5.091636E-02,1.814891E+00,6.026852E-02
3.5505E-06,4.628760E-02,1.814891E+00,6.490456E-02
3.5510E-06,5.091636E-02,1.814891E+00,6.026852E-02
3.5515E-06,5.091636E-02,1.814891E+00,6.026852E-02
3.5520E-06,5.091636E-02,1.814891E+00,6.026852E-02
3.5525E-06,5.091636E-02,1.719371E+00,6.026852E-02
3.5530E-06,5.091636E-02,1.623850E+00,5.563248E-02
3.5535E-06,5.091636E-02,1.719371E+00,5.563248E-02
3.5540E-06,5.091636E-02,1.814891E+00,5.563248E-02
3.5545E-06,5.091636E-02,1.814891E+00,5.563248E-02
3.5550E-06,5.091636E-02,1.814891E+00,5.563248E-02
3.5555E-06,5.091636E-02,1.814891E+00,6.026852E-02
3.5560E-06,5.091636E-02,1.814891E+00,6.026852E-02
3.5565E-06,5.091636E-02,1.814891E+00,6.026852E-02
3.5570E-06,5.091636E-02,1.719371E+00,5.563248E-02
3.5575E-06,5.091636E-02,1.719371E+00,5.563248E-02
3.5580E-06,5.091636E-02,1.719371E+00,5.563248E-02
3.5585E-06,5.091636E-02,1.719371E+00,6.026852E-02
3.5590E-06,5.091636E-02,1.719371E+00,6.026852E-02
3.5595E-06,5.091636E-02,1.719371E+00,5.563248E-02
3.5600E-06,5.091636E-02,1.719371E+00,5.563248E-02
3.5605E-06,5.091636E-02,1.719371E+00,5.563248E-02
3.5610E-06,5.091636E-02,1.623850E+00,5.563248E-02
3.5615E-06,5.091636E-02,1.623850E+00,5.099644E-02
3.5620E-06,5.091636E-02,1.623850E+00,5.099644E-02
3.5625E-06,5.091636E-02,1.623850E+00,5.563248E-02
3.5630E-06,5.091636E-02,1.623850E+00,5.563248E-02
3.5635E-06,5.091636E-02,1.623850E+00,5.563248E-02
3.5640E-06,4.628760E-02,1.719371E+00,5.563248E-02
3.5645E-06,4.628760E-02,1.719371E+00,5.563248E-02
3.5650E-06,4.628760E-02,1.623850E+00,5.099644E-02
3.5655E-06,4.628760E-02,1.623850E+00,5.099644E-02
3.5660E-06,4.628760E-02,1.623850E+00,5.099644E-02
3.5665E-06,4.628760E-02,1.623850E+00,5.099644E-02
3.5670E-06,4.165884E-02,1.623850E+00,5.099644E-02
3.5675E-06,4.165884E-02,1.719371E+00,5.099644E-02
3.5680E-06,4.165884E-02,1.719371E+00,5.099644E-02
3.5685E-06,4.628760E-02,1.623850E+00,5.099644E-02
3.5690E-06,4.628760E-02,1.623850E+00,5.099644E-02
3.5695E-06,4.165884E-02,1.623850E+00,4.636040E-02
3.5700E-06,4.165884E-02,1.528330E+00,4.636040E-02
3.5705E-06,3.703008E-02,1.528330E+00,4.636040E-02
3.5710E-06,3.703008E-02,1.623850E+00,5.099644E-02
