Time(s),CH1(V),CH3(V)
-4.8678E-06,-5.540520E-01,-6.483276E-01
-4.8675E-06,-5.540520E-01,-6.483276E-01
-4.8673E-06,-5.540520E-01,-6.483276E-01
-4.8670E-06,-5.078810E-01,-6.483276E-01
-4.8668E-06,-5.078810E-01,-6.483276E-01
-4.8665E-06,-5.078810E-01,-6.483276E-01
-4.8663E-06,-5.078810E-01,-6.020185E-01
-4.8660E-06,-5.540520E-01,-6.020185E-01
-4.8658E-06,-5.540520E-01,-6.020185E-01
-4.8655E-06,-5.078810E-01,-6.020185E-01
-4.8653E-06,-5.540520E-01,-6.483276E-01
-4.8650E-06,-5.078810E-01,-6.483276E-01
-4.8648E-06,-5.540520E-01,-6.483276E-01
-4.8645E-06,-5.540520E-01,-6.483276E-01
-4.8643E-06,-5.540520E-01,-6.483276E-01
-4.8640E-06,-5.540520E-01,-6.483276E-01
-4.8638E-06,-5.540520E-01,-6.483276E-01
-4.8635E-06,-5.540520E-01,-6.020185E-01
-4.8633E-06,-5.540520E-01,-6.020185E-01
-4.8630E-06,-5.540520E-01,-6.483276E-01
-4.8628E-06,-5.078810E-01,-6.483276E-01
-4.8625E-06,-5.078810E-01,-6.483276E-01
-4.8623E-06,-5.078810E-01,-6.483276E-01
-4.8620E-06,-5.540520E-01,-6.483276E-01
-4.8618E-06,-5.540520E-01,-6.020185E-01
-4.8615E-06,-5.540520E-01,-6.020185E-01
-4.8613E-06,-5.078810E-01,-6.020185E-01
-4.8610E-06,-5.078810E-01,-6.020185E-01
-4.8608E-06,-5.078810E-01,-6.020185E-01
-4.8605E-06,-5.078810E-01,-6.020185E-01
-4.8603E-06,-5.540520E-01,-6.483276E-01
-4.8600E-06,-5.078810E-01,-6.483276E-01
-4.8598E-06,-5.078810E-01,-6.483276E-01
-4.8595E-06,-5.078810E-01,-6.483276E-01
-4.8593E-06,-5.078810E-01,-6.483276E-01
-4.8590E-06,-5.540520E-01,-6.483276E-01
-4.8588E-06,-5.540520E-01,-6.483276E-01
-4.8585E-06,-5.540520E-01,-6.483276E-01
-4.8583E-06,-5.540520E-01,-6.483276E-01
-4.8580E-06,-5.540520E-01,-6.483276E-01
-4.8578E-06,-5.540520E-01,-6.483276E-01
-4.8575E-06,-5.540520E-01,-6.483276E-01
-4.8573E-06,-5.540520E-01,-6.483276E-01
-4.8570E-06,-5.540520E-01,-6.483276E-01
-4.8568E-06,-5.540520E-01,-6.483276E-01
-4.8565E-06,-5.540520E-01,-6.483276E-01
-4.8563E-06,-5.540520E-01,-6.483276E-01
-4.8560E-06,-5.540520E-01,-6.483276E-01
-4.8558E-06,-5.540520E-01,-6.483276E-01
-4.8555E-06,-5.540520E-01,-6.483276E-01
-4.8553E-06,-5.540520E-01,-6.483276E-01
-4.8550E-06,-5.540520E-01,-6.483276E-01
-4.8548E-06,-5.540520E-01,-6.483276E-01
-4.8545E-06,-5.540520E-01,-6.946368E-01
-4.8543E-06,-5.540520E-01,-6.483276E-01
-4.8540E-06,-5.540520E-01,-6.483276E-01
-4.8538E-06,-5.540520E-01,-6.483276E-01
-4.8535E-06,-5.540520E-01,-6.483276E-01
-4.8533E-06,-5.540520E-01,-6.483276E-01
-4.8530E-06,-5.540520E-01,-6.946368E-01
-4.8528E-06,-5.540520E-01,-6.946368E-01
-4.8525E-06,-5.540520E-01,-6.946368E-01
-4.8523E-06,-5.540520E-01,-6.483276E-01
-4.8520E-06,-6.002230E-01,-6.483276E-01
-4.8518E-06,-6.002230E-01,-6.483276E-01
-4.8515E-06,-6.002230E-01,-6.483276E-01
-4.8513E-06,-6.002230E-01,-6.946368E-01
-4.8510E-06,-6.002230E-01,-6.946368E-01
-4.8508E-06,-6.002230E-01,-6.946368E-01
-4.8505E-06,-6.002230E-01,-6.946368E-01
-4.8503E-06,-5.540520E-01,-6.946368E-01
-4.8500E-06,-5.540520E-01,-6.946368E-01
-4.8498E-06,-5.540520E-01,-6.946368E-01
-4.8495E-06,-5.540520E-01,-6.946368E-01
